Event,Time,Voltage1,Voltage2
94,-4.040065710e-03,5.367147872e-02,-1.770728358e+00
94,-4.020065710e-03,5.367147872e-02,-1.167713267e+00
94,-4.000065710e-03,5.166142842e-02,-7.657032064e-01
94,-3.980065710e-03,5.367147872e-02,-7.657032064e-01
94,-3.960065710e-03,5.166142842e-02,-7.657032064e-01
94,-3.940065710e-03,5.367147872e-02,-3.636931456e-01
94,-3.920065710e-03,5.166142842e-02,-5.646981760e-01
94,-3.900065710e-03,5.367147872e-02,-1.167713267e+00
94,-3.880065710e-03,5.568152902e-02,-1.770728358e+00
94,-3.860065710e-03,5.568152902e-02,-1.971733389e+00
94,-3.840065710e-03,5.568152902e-02,-2.172738419e+00
94,-3.820065710e-03,5.568152902e-02,-2.574748480e+00
94,-3.800065710e-03,5.970162963e-02,-2.373743450e+00
94,-3.780065710e-03,5.568152902e-02,-2.172738419e+00
94,-3.760065710e-03,5.568152902e-02,-1.770728358e+00
94,-3.740065710e-03,5.367147872e-02,-1.971733389e+00
94,-3.720065710e-03,5.166142842e-02,-1.569723328e+00
94,-3.700065710e-03,4.965137811e-02,-2.172738419e+00
94,-3.680065710e-03,4.764132781e-02,-1.971733389e+00
94,-3.660065710e-03,4.563127750e-02,-2.172738419e+00
94,-3.640065710e-03,4.764132781e-02,-1.770728358e+00
94,-3.620065710e-03,4.764132781e-02,-2.373743450e+00
94,-3.600065710e-03,4.563127750e-02,-1.770728358e+00
94,-3.580065710e-03,4.764132781e-02,-1.770728358e+00
94,-3.560065710e-03,5.166142842e-02,-2.976758541e+00
94,-3.540065710e-03,5.367147872e-02,-2.574748480e+00
94,-3.520065710e-03,5.367147872e-02,-1.971733389e+00
94,-3.500065710e-03,5.568152902e-02,-1.368718298e+00
94,-3.480065710e-03,5.367147872e-02,-1.167713267e+00
94,-3.460065710e-03,5.367147872e-02,-1.569723328e+00
94,-3.440065710e-03,5.166142842e-02,-1.368718298e+00
94,-3.420065710e-03,5.367147872e-02,-1.167713267e+00
94,-3.400065710e-03,5.769157933e-02,-1.770728358e+00
94,-3.380065710e-03,5.568152902e-02,-3.780778662e+00
94,-3.360065710e-03,5.769157933e-02,-3.780778662e+00
94,-3.340065710e-03,5.769157933e-02,-3.579773632e+00
94,-3.320065710e-03,5.769157933e-02,-3.177763571e+00
94,-3.300065710e-03,5.769157933e-02,-2.976758541e+00
94,-3.280065710e-03,5.769157933e-02,-2.373743450e+00
94,-3.260065710e-03,5.769157933e-02,-3.981783693e+00
94,-3.240065710e-03,5.568152902e-02,-4.785803814e+00
94,-3.220065710e-03,5.970162963e-02,-4.584798784e+00
94,-3.200065710e-03,5.769157933e-02,-3.378768602e+00
94,-3.180065710e-03,5.568152902e-02,-2.574748480e+00
94,-3.160065710e-03,5.769157933e-02,-1.971733389e+00
94,-3.140065710e-03,5.769157933e-02,-2.373743450e+00
94,-3.120065710e-03,5.970162963e-02,-2.976758541e+00
94,-3.100065710e-03,5.568152902e-02,-2.574748480e+00
94,-3.080065710e-03,5.568152902e-02,-2.373743450e+00
94,-3.060065710e-03,5.568152902e-02,-2.574748480e+00
94,-3.040065710e-03,5.568152902e-02,-2.574748480e+00
94,-3.020065710e-03,5.367147872e-02,-2.373743450e+00
94,-3.000065710e-03,5.568152902e-02,-2.775753510e+00
94,-2.980065710e-03,5.367147872e-02,-2.574748480e+00
94,-2.960065710e-03,5.367147872e-02,-1.770728358e+00
94,-2.940065710e-03,5.568152902e-02,-1.770728358e+00
94,-2.920065710e-03,5.769157933e-02,-1.569723328e+00
94,-2.900065710e-03,5.769157933e-02,-1.368718298e+00
94,-2.880065710e-03,5.970162963e-02,-2.172738419e+00
94,-2.860065710e-03,5.769157933e-02,-1.971733389e+00
94,-2.840065710e-03,5.769157933e-02,-2.172738419e+00
94,-2.820065710e-03,5.367147872e-02,-2.373743450e+00
94,-2.800065710e-03,5.568152902e-02,-1.971733389e+00
94,-2.780065710e-03,5.568152902e-02,-2.172738419e+00
94,-2.760065710e-03,5.166142842e-02,-1.770728358e+00
94,-2.740065710e-03,5.769157933e-02,-1.368718298e+00
94,-2.720065710e-03,5.367147872e-02,-1.167713267e+00
94,-2.700065710e-03,5.367147872e-02,-2.574748480e+00
94,-2.680065710e-03,5.367147872e-02,-1.971733389e+00
94,-2.660065710e-03,5.568152902e-02,-2.373743450e+00
94,-2.640065710e-03,5.568152902e-02,-2.172738419e+00
94,-2.620065710e-03,5.367147872e-02,-3.780778662e+00
94,-2.600065710e-03,5.166142842e-02,-2.976758541e+00
94,-2.580065710e-03,5.166142842e-02,-3.579773632e+00
94,-2.560065710e-03,5.166142842e-02,-2.775753510e+00
94,-2.540065710e-03,5.166142842e-02,-2.976758541e+00
94,-2.520065710e-03,4.965137811e-02,-2.373743450e+00
94,-2.500065710e-03,4.965137811e-02,-1.569723328e+00
94,-2.480065710e-03,4.764132781e-02,-1.368718298e+00
94,-2.460065710e-03,4.563127750e-02,-1.167713267e+00
94,-2.440065710e-03,4.563127750e-02,-7.657032064e-01
94,-2.420065710e-03,4.563127750e-02,-1.368718298e+00
94,-2.400065710e-03,4.362122720e-02,-7.657032064e-01
94,-2.380065710e-03,4.362122720e-02,-1.167713267e+00
94,-2.360065710e-03,4.764132781e-02,-2.172738419e+00
94,-2.340065710e-03,4.965137811e-02,-2.373743450e+00
94,-2.320065710e-03,4.965137811e-02,-2.172738419e+00
94,-2.300065710e-03,5.166142842e-02,-3.177763571e+00
94,-2.280065710e-03,5.166142842e-02,-2.775753510e+00
94,-2.260065710e-03,5.367147872e-02,-2.373743450e+00
94,-2.240065710e-03,5.367147872e-02,-2.775753510e+00
94,-2.220065710e-03,5.166142842e-02,-2.775753510e+00
94,-2.200065710e-03,5.367147872e-02,-2.574748480e+00
94,-2.180065710e-03,5.367147872e-02,-4.383793754e+00
94,-2.160065710e-03,5.769157933e-02,-3.780778662e+00
94,-2.140065710e-03,5.769157933e-02,-4.383793754e+00
94,-2.120065710e-03,5.769157933e-02,-3.780778662e+00
94,-2.100065710e-03,5.568152902e-02,-2.775753510e+00
94,-2.080065710e-03,5.769157933e-02,-2.172738419e+00
94,-2.060065710e-03,5.769157933e-02,-2.373743450e+00
94,-2.040065710e-03,5.568152902e-02,-1.971733389e+00
94,-2.020065710e-03,5.769157933e-02,-1.569723328e+00
94,-2.000065710e-03,5.970162963e-02,-1.368718298e+00
94,-1.980065710e-03,5.769157933e-02,-1.167713267e+00
94,-1.960065710e-03,5.970162963e-02,-9.667082368e-01
94,-1.940065710e-03,5.769157933e-02,-1.368718298e+00
94,-1.920065710e-03,5.568152902e-02,-1.971733389e+00
94,-1.900065710e-03,5.769157933e-02,-1.770728358e+00
94,-1.880065710e-03,5.568152902e-02,-1.368718298e+00
94,-1.860065710e-03,5.769157933e-02,-2.373743450e+00
94,-1.840065710e-03,5.568152902e-02,-2.373743450e+00
94,-1.820065710e-03,5.568152902e-02,-3.780778662e+00
94,-1.800065710e-03,5.367147872e-02,-2.976758541e+00
94,-1.780065710e-03,5.367147872e-02,-3.378768602e+00
94,-1.760065710e-03,5.367147872e-02,-2.574748480e+00
94,-1.740065710e-03,5.166142842e-02,-2.373743450e+00
94,-1.720065710e-03,5.166142842e-02,-2.976758541e+00
94,-1.700065710e-03,5.166142842e-02,-2.976758541e+00
94,-1.680065710e-03,5.367147872e-02,-3.579773632e+00
94,-1.660065710e-03,5.568152902e-02,-3.378768602e+00
94,-1.640065710e-03,5.367147872e-02,-2.976758541e+00
94,-1.620065710e-03,5.367147872e-02,-3.177763571e+00
94,-1.600065710e-03,5.367147872e-02,-3.177763571e+00
94,-1.580065710e-03,5.568152902e-02,-3.177763571e+00
94,-1.560065710e-03,5.769157933e-02,-2.976758541e+00
94,-1.540065710e-03,5.367147872e-02,-2.172738419e+00
94,-1.520065710e-03,5.568152902e-02,-1.569723328e+00
94,-1.500065710e-03,5.769157933e-02,-3.981783693e+00
94,-1.480065710e-03,5.970162963e-02,-3.579773632e+00
94,-1.460065710e-03,5.769157933e-02,-3.177763571e+00
94,-1.440065710e-03,5.970162963e-02,-2.574748480e+00
94,-1.420065710e-03,6.171167994e-02,-2.373743450e+00
94,-1.400065710e-03,5.769157933e-02,-2.373743450e+00
94,-1.380065710e-03,5.769157933e-02,-1.770728358e+00
94,-1.360065710e-03,5.769157933e-02,-1.971733389e+00
94,-1.340065710e-03,5.769157933e-02,-1.770728358e+00
94,-1.320065710e-03,5.568152902e-02,-1.770728358e+00
94,-1.300065710e-03,5.367147872e-02,-1.167713267e+00
94,-1.280065710e-03,5.166142842e-02,-1.569723328e+00
94,-1.260065710e-03,5.367147872e-02,-1.569723328e+00
94,-1.240065710e-03,5.166142842e-02,-2.775753510e+00
94,-1.220065710e-03,5.166142842e-02,-2.172738419e+00
94,-1.200065710e-03,5.367147872e-02,-2.775753510e+00
94,-1.180065710e-03,5.367147872e-02,-2.373743450e+00
94,-1.160065710e-03,5.769157933e-02,-2.373743450e+00
94,-1.140065710e-03,5.769157933e-02,-2.775753510e+00
94,-1.120065710e-03,5.769157933e-02,-2.976758541e+00
94,-1.100065710e-03,5.769157933e-02,-2.373743450e+00
94,-1.080065710e-03,5.769157933e-02,-1.770728358e+00
94,-1.060065710e-03,5.970162963e-02,-1.368718298e+00
94,-1.040065710e-03,5.568152902e-02,-1.971733389e+00
94,-1.020065710e-03,5.970162963e-02,-2.373743450e+00
94,-1.000065710e-03,5.970162963e-02,-1.971733389e+00
94,-9.800657100e-04,6.171167994e-02,-1.368718298e+00
94,-9.600657100e-04,5.970162963e-02,-2.775753510e+00
94,-9.400657100e-04,5.769157933e-02,-1.770728358e+00
94,-9.200657100e-04,5.568152902e-02,-3.177763571e+00
94,-9.000657100e-04,5.568152902e-02,-3.177763571e+00
94,-8.800657100e-04,5.568152902e-02,-2.574748480e+00
94,-8.600657100e-04,5.568152902e-02,-2.976758541e+00
94,-8.400657100e-04,5.166142842e-02,-2.976758541e+00
94,-8.200657100e-04,5.367147872e-02,-2.775753510e+00
94,-8.000657100e-04,5.367147872e-02,-2.976758541e+00
94,-7.800657100e-04,5.568152902e-02,-2.976758541e+00
94,-7.600657100e-04,5.367147872e-02,-2.373743450e+00
94,-7.400657100e-04,5.367147872e-02,-1.971733389e+00
94,-7.200657100e-04,5.367147872e-02,-2.976758541e+00
94,-7.000657100e-04,5.166142842e-02,-2.574748480e+00
94,-6.800657100e-04,5.166142842e-02,-3.378768602e+00
94,-6.600657100e-04,5.166142842e-02,-3.780778662e+00
94,-6.400657100e-04,5.166142842e-02,-3.579773632e+00
94,-6.200657100e-04,5.166142842e-02,-3.981783693e+00
94,-6.000657100e-04,4.965137811e-02,-3.378768602e+00
94,-5.800657100e-04,5.166142842e-02,-3.177763571e+00
94,-5.600657100e-04,5.166142842e-02,-2.775753510e+00
94,-5.400657100e-04,5.367147872e-02,-1.971733389e+00
94,-5.200657100e-04,5.367147872e-02,-1.770728358e+00
94,-5.000657100e-04,5.367147872e-02,-1.167713267e+00
94,-4.800657100e-04,5.568152902e-02,-2.373743450e+00
94,-4.600657100e-04,5.769157933e-02,-2.172738419e+00
94,-4.400657100e-04,5.568152902e-02,-2.775753510e+00
94,-4.200657100e-04,5.367147872e-02,-2.574748480e+00
94,-4.000657100e-04,5.568152902e-02,-3.579773632e+00
94,-3.800657100e-04,5.367147872e-02,-3.378768602e+00
94,-3.600657100e-04,5.568152902e-02,-2.574748480e+00
94,-3.400657100e-04,5.568152902e-02,-1.971733389e+00
94,-3.200657100e-04,5.367147872e-02,-2.775753510e+00
94,-3.000657100e-04,5.166142842e-02,-2.775753510e+00
94,-2.800657100e-04,5.166142842e-02,-3.177763571e+00
94,-2.600657100e-04,5.166142842e-02,-2.574748480e+00
94,-2.400657100e-04,5.367147872e-02,-2.373743450e+00
94,-2.200657100e-04,5.166142842e-02,-3.177763571e+00
94,-2.000657100e-04,4.965137811e-02,-2.976758541e+00
94,-1.800657100e-04,4.965137811e-02,-2.574748480e+00
94,-1.600657100e-04,4.965137811e-02,-2.172738419e+00
94,-1.400657100e-04,4.965137811e-02,-1.770728358e+00
94,-1.200657100e-04,5.367147872e-02,-2.373743450e+00
94,-1.000657100e-04,4.965137811e-02,-3.981783693e+00
94,-8.006571000e-05,5.166142842e-02,-3.378768602e+00
94,-6.006571000e-05,5.166142842e-02,-2.775753510e+00
94,-4.006571000e-05,5.367147872e-02,-2.574748480e+00
94,-2.006571000e-05,5.166142842e-02,-2.373743450e+00
94,-6.571000000e-08,1.461337927e-01,-3.579773632e+00
94,1.993429000e-05,1.803046479e-01,-4.182788723e+00
94,3.993429000e-05,1.742744970e-01,-3.579773632e+00
94,5.993429000e-05,1.642242454e-01,-3.378768602e+00
94,7.993429000e-05,1.561840442e-01,-3.579773632e+00
94,9.993429000e-05,1.441237424e-01,-2.976758541e+00
94,1.199342900e-04,1.380935915e-01,-2.574748480e+00
94,1.399342900e-04,1.300533903e-01,-2.574748480e+00
94,1.599342900e-04,1.240232394e-01,-2.373743450e+00
94,1.799342900e-04,1.200031388e-01,-3.378768602e+00
94,1.999342900e-04,1.119629375e-01,-3.780778662e+00
94,2.199342900e-04,1.079428369e-01,-3.177763571e+00
94,2.399342900e-04,1.039227363e-01,-3.981783693e+00
94,2.599342900e-04,9.789258541e-02,-5.187813875e+00
94,2.799342900e-04,9.186243450e-02,-4.785803814e+00
94,2.999342900e-04,8.784233389e-02,-3.579773632e+00
94,3.199342900e-04,8.583228358e-02,-2.574748480e+00
94,3.399342900e-04,7.779208237e-02,-3.378768602e+00
94,3.599342900e-04,7.578203206e-02,-2.574748480e+00
94,3.799342900e-04,7.377198176e-02,-2.172738419e+00
94,3.999342900e-04,7.578203206e-02,-2.172738419e+00
94,4.199342900e-04,7.377198176e-02,-2.172738419e+00
94,4.399342900e-04,7.377198176e-02,-2.574748480e+00
94,4.599342900e-04,6.975188115e-02,-2.373743450e+00
94,4.799342900e-04,6.975188115e-02,-3.378768602e+00
94,4.999342900e-04,6.774183085e-02,-2.976758541e+00
94,5.199342900e-04,6.372173024e-02,-3.981783693e+00
94,5.399342900e-04,6.372173024e-02,-3.177763571e+00
94,5.599342900e-04,6.171167994e-02,-4.986808845e+00
94,5.799342900e-04,5.970162963e-02,-3.981783693e+00
94,5.999342900e-04,5.769157933e-02,-3.378768602e+00
94,6.199342900e-04,5.769157933e-02,-3.780778662e+00
94,6.399342900e-04,5.769157933e-02,-3.780778662e+00
94,6.599342900e-04,5.769157933e-02,-4.383793754e+00
94,6.799342900e-04,5.769157933e-02,-3.177763571e+00
94,6.999342900e-04,5.769157933e-02,-4.584798784e+00
94,7.199342900e-04,5.568152902e-02,-3.177763571e+00
94,7.399342900e-04,5.769157933e-02,-3.981783693e+00
94,7.599342900e-04,5.769157933e-02,-3.579773632e+00
94,7.799342900e-04,5.769157933e-02,-3.780778662e+00
94,7.999342900e-04,5.568152902e-02,-3.780778662e+00
94,8.199342900e-04,5.769157933e-02,-3.177763571e+00
94,8.399342900e-04,5.367147872e-02,-2.775753510e+00
94,8.599342900e-04,5.367147872e-02,-1.770728358e+00
94,8.799342900e-04,5.367147872e-02,-2.574748480e+00
94,8.999342900e-04,5.568152902e-02,-2.574748480e+00
94,9.199342900e-04,5.769157933e-02,-3.378768602e+00
94,9.399342900e-04,5.769157933e-02,-2.574748480e+00
94,9.599342900e-04,5.367147872e-02,-2.574748480e+00
94,9.799342900e-04,5.367147872e-02,-2.574748480e+00
94,9.999342900e-04,5.568152902e-02,-2.775753510e+00
94,1.019934290e-03,5.367147872e-02,-2.172738419e+00
94,1.039934290e-03,5.568152902e-02,-2.373743450e+00
94,1.059934290e-03,5.769157933e-02,-1.971733389e+00
94,1.079934290e-03,5.970162963e-02,-2.574748480e+00
94,1.099934290e-03,5.970162963e-02,-2.373743450e+00
94,1.119934290e-03,5.769157933e-02,-1.770728358e+00
94,1.139934290e-03,5.769157933e-02,-2.172738419e+00
94,1.159934290e-03,5.769157933e-02,-2.373743450e+00
94,1.179934290e-03,5.769157933e-02,-3.378768602e+00
94,1.199934290e-03,5.568152902e-02,-3.981783693e+00
94,1.219934290e-03,5.769157933e-02,-3.177763571e+00
94,1.239934290e-03,5.568152902e-02,-3.579773632e+00
94,1.259934290e-03,5.769157933e-02,-3.378768602e+00
94,1.279934290e-03,5.568152902e-02,-2.775753510e+00
94,1.299934290e-03,5.568152902e-02,-2.172738419e+00
94,1.319934290e-03,5.367147872e-02,-2.976758541e+00
94,1.339934290e-03,5.568152902e-02,-3.981783693e+00
94,1.359934290e-03,5.568152902e-02,-3.981783693e+00
94,1.379934290e-03,5.568152902e-02,-2.976758541e+00
94,1.399934290e-03,5.367147872e-02,-2.775753510e+00
94,1.419934290e-03,5.568152902e-02,-1.971733389e+00
94,1.439934290e-03,5.568152902e-02,-1.770728358e+00
94,1.459934290e-03,5.568152902e-02,-2.172738419e+00
94,1.479934290e-03,5.568152902e-02,-2.775753510e+00
94,1.499934290e-03,5.367147872e-02,-3.177763571e+00
94,1.519934290e-03,5.166142842e-02,-3.378768602e+00
94,1.539934290e-03,5.568152902e-02,-3.378768602e+00
94,1.559934290e-03,5.367147872e-02,-3.780778662e+00
94,1.579934290e-03,4.965137811e-02,-4.383793754e+00
94,1.599934290e-03,4.764132781e-02,-4.584798784e+00
94,1.619934290e-03,4.965137811e-02,-3.579773632e+00
94,1.639934290e-03,5.166142842e-02,-3.579773632e+00
94,1.659934290e-03,4.965137811e-02,-3.378768602e+00
94,1.679934290e-03,5.367147872e-02,-3.378768602e+00
94,1.699934290e-03,5.166142842e-02,-3.579773632e+00
94,1.719934290e-03,5.166142842e-02,-2.775753510e+00
94,1.739934290e-03,5.166142842e-02,-2.775753510e+00
94,1.759934290e-03,5.166142842e-02,-2.574748480e+00
94,1.779934290e-03,5.367147872e-02,-2.373743450e+00
94,1.799934290e-03,5.367147872e-02,-2.976758541e+00
94,1.819934290e-03,5.367147872e-02,-2.574748480e+00
94,1.839934290e-03,5.367147872e-02,-3.177763571e+00
94,1.859934290e-03,5.166142842e-02,-2.775753510e+00
94,1.879934290e-03,5.568152902e-02,-2.976758541e+00
94,1.899934290e-03,5.367147872e-02,-3.378768602e+00
94,1.919934290e-03,5.367147872e-02,-2.775753510e+00
94,1.939934290e-03,5.367147872e-02,-1.971733389e+00
94,1.959934290e-03,5.166142842e-02,-2.373743450e+00
94,1.979934290e-03,5.367147872e-02,-2.172738419e+00
94,1.999934290e-03,5.568152902e-02,-1.770728358e+00
94,2.019934290e-03,5.568152902e-02,-2.172738419e+00
94,2.039934290e-03,5.568152902e-02,-2.976758541e+00
94,2.059934290e-03,5.568152902e-02,-3.579773632e+00
94,2.079934290e-03,5.367147872e-02,-4.383793754e+00
94,2.099934290e-03,5.367147872e-02,-3.378768602e+00
94,2.119934290e-03,5.166142842e-02,-2.976758541e+00
94,2.139934290e-03,5.166142842e-02,-3.378768602e+00
94,2.159934290e-03,4.965137811e-02,-2.775753510e+00
94,2.179934290e-03,4.965137811e-02,-3.378768602e+00
94,2.199934290e-03,4.764132781e-02,-3.177763571e+00
94,2.219934290e-03,4.965137811e-02,-2.976758541e+00
94,2.239934290e-03,4.965137811e-02,-2.775753510e+00
94,2.259934290e-03,4.764132781e-02,-2.976758541e+00
94,2.279934290e-03,4.965137811e-02,-2.775753510e+00
94,2.299934290e-03,4.965137811e-02,-1.971733389e+00
94,2.319934290e-03,4.764132781e-02,-2.373743450e+00
94,2.339934290e-03,5.166142842e-02,-2.574748480e+00
94,2.359934290e-03,5.166142842e-02,-2.574748480e+00
94,2.379934290e-03,5.166142842e-02,-3.378768602e+00
94,2.399934290e-03,5.367147872e-02,-2.574748480e+00
94,2.419934290e-03,5.166142842e-02,-2.574748480e+00
94,2.439934290e-03,5.367147872e-02,-2.574748480e+00
94,2.459934290e-03,5.568152902e-02,-2.775753510e+00
94,2.479934290e-03,5.367147872e-02,-3.177763571e+00
94,2.499934290e-03,5.166142842e-02,-2.574748480e+00
94,2.519934290e-03,5.166142842e-02,-3.378768602e+00
94,2.539934290e-03,5.166142842e-02,-2.373743450e+00
94,2.559934290e-03,4.965137811e-02,-1.971733389e+00
94,2.579934290e-03,4.965137811e-02,-2.172738419e+00
94,2.599934290e-03,5.367147872e-02,-1.770728358e+00
94,2.619934290e-03,4.965137811e-02,-2.976758541e+00
94,2.639934290e-03,5.166142842e-02,-2.373743450e+00
94,2.659934290e-03,5.166142842e-02,-3.177763571e+00
94,2.679934290e-03,5.166142842e-02,-2.574748480e+00
94,2.699934290e-03,5.166142842e-02,-1.971733389e+00
94,2.719934290e-03,5.166142842e-02,-2.172738419e+00
94,2.739934290e-03,5.166142842e-02,-1.971733389e+00
94,2.759934290e-03,5.367147872e-02,-1.368718298e+00
94,2.779934290e-03,5.769157933e-02,-2.373743450e+00
94,2.799934290e-03,5.367147872e-02,-2.373743450e+00
94,2.819934290e-03,5.367147872e-02,-2.574748480e+00
94,2.839934290e-03,5.166142842e-02,-2.574748480e+00
94,2.859934290e-03,5.367147872e-02,-3.177763571e+00
94,2.879934290e-03,5.367147872e-02,-2.373743450e+00
94,2.899934290e-03,5.367147872e-02,-1.971733389e+00
94,2.919934290e-03,5.568152902e-02,-1.770728358e+00
94,2.939934290e-03,5.367147872e-02,-1.569723328e+00
94,2.959934290e-03,5.568152902e-02,-1.569723328e+00
94,2.979934290e-03,5.367147872e-02,-1.770728358e+00
94,2.999934290e-03,5.769157933e-02,-1.368718298e+00
94,3.019934290e-03,5.568152902e-02,-1.368718298e+00
94,3.039934290e-03,5.367147872e-02,-1.368718298e+00
94,3.059934290e-03,5.367147872e-02,-1.368718298e+00
94,3.079934290e-03,5.166142842e-02,-1.770728358e+00
94,3.099934290e-03,5.367147872e-02,-1.569723328e+00
94,3.119934290e-03,5.367147872e-02,-1.368718298e+00
94,3.139934290e-03,5.367147872e-02,-1.569723328e+00
94,3.159934290e-03,5.367147872e-02,-1.770728358e+00
94,3.179934290e-03,5.367147872e-02,-2.373743450e+00
94,3.199934290e-03,5.367147872e-02,-2.775753510e+00
94,3.219934290e-03,5.367147872e-02,-2.775753510e+00
94,3.239934290e-03,5.367147872e-02,-2.172738419e+00
94,3.259934290e-03,5.367147872e-02,-1.770728358e+00
94,3.279934290e-03,5.166142842e-02,-2.172738419e+00
94,3.299934290e-03,4.965137811e-02,-1.770728358e+00
94,3.319934290e-03,4.764132781e-02,-1.770728358e+00
94,3.339934290e-03,4.362122720e-02,-1.971733389e+00
94,3.359934290e-03,4.965137811e-02,-2.775753510e+00
94,3.379934290e-03,4.764132781e-02,-2.373743450e+00
94,3.399934290e-03,4.965137811e-02,-2.172738419e+00
94,3.419934290e-03,4.764132781e-02,-1.770728358e+00
94,3.439934290e-03,4.965137811e-02,-1.368718298e+00
94,3.459934290e-03,4.965137811e-02,-1.368718298e+00
94,3.479934290e-03,5.166142842e-02,-1.569723328e+00
94,3.499934290e-03,5.166142842e-02,-1.569723328e+00
94,3.519934290e-03,5.166142842e-02,-9.667082368e-01
94,3.539934290e-03,5.166142842e-02,-7.657032064e-01
94,3.559934290e-03,4.965137811e-02,-5.646981760e-01
94,3.579934290e-03,5.166142842e-02,-2.172738419e+00
94,3.599934290e-03,5.166142842e-02,-2.172738419e+00
94,3.619934290e-03,5.166142842e-02,-3.378768602e+00
94,3.639934290e-03,4.965137811e-02,-2.976758541e+00
94,3.659934290e-03,4.764132781e-02,-2.775753510e+00
94,3.679934290e-03,4.965137811e-02,-4.182788723e+00
94,3.699934290e-03,5.166142842e-02,-4.584798784e+00
94,3.719934290e-03,4.965137811e-02,-4.584798784e+00
94,3.739934290e-03,4.965137811e-02,-3.579773632e+00
94,3.759934290e-03,5.166142842e-02,-2.574748480e+00
94,3.779934290e-03,5.166142842e-02,-3.981783693e+00
94,3.799934290e-03,4.965137811e-02,-3.177763571e+00
94,3.819934290e-03,4.965137811e-02,-2.775753510e+00
94,3.839934290e-03,4.764132781e-02,-1.971733389e+00
94,3.859934290e-03,4.764132781e-02,-2.373743450e+00
94,3.879934290e-03,5.166142842e-02,-1.569723328e+00
94,3.899934290e-03,5.166142842e-02,-2.373743450e+00
94,3.919934290e-03,5.166142842e-02,-3.579773632e+00
